title,author,date,subjects,geographic_names
"Monument in the burial ground of Saddell Abbey, Argyllshire.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish,"Europe, United Kingdom, Scotland, Argyll and Bute, Argyll (general region)"
Monument in the north wall of the church of Bendochy near Cupar in Angus - Oct 1820.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Monuments -- Walls -- Inscriptions -- Latin (language) -- Coats of arms,"Europe, United Kingdom, Scotland, Angus (unitary authority)"
"St Bothan's Nunnery, S.E. View.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Cistercian -- Ruins -- Convents (nunneries),"Europe, United Kingdom, Scotland, Scottish Borders, Berwick (general region)"
"Remains of the Collegiate Church of Hamilton, S.E. View.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Collegiate churches -- Antiquities (object genre) -- Scottish -- Ruins,"Europe, United Kingdom, Scotland, South Lanarkshire, Lanark (general region)"
"Dryburgh Abbey. S.W. view, 1788.","Grose, Francis, 1731?-1791 -- Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Abbeys -- Ruins -- Views (visual works),"Europe, United Kingdom, Scotland, Scottish Borders, Dryburgh Abbey (ruins) -- Europe, United Kingdom, Scotland, Scottish Borders, Berwick (general region)"
"Monastery of Fail, Airshire, South-West View.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Monasteries -- Ruins -- Views (visual works) -- Southwest,"Europe, United Kingdom, Scotland, South Ayrshire, Ayr (general region)"
"Lesmahago Priory, 1785, S.W. View.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Priories -- Ruins,"Europe, United Kingdom, Scotland, South Lanarkshire, Lanark (general region)"
"Stone lying at the west door of the Church of Holywood, Oct. 27, 1811.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Crosses (visual works) -- Stone (rock) -- Notes -- Measurements (dimensions) -- Description -- Ruins,"Europe, United Kingdom, Scotland, Dumfries and Galloway, Dumfries (former administrative division)"
Figure clutching a shield.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Cistercian,"Europe, United Kingdom, Scotland, Argyll and Bute, Argyll (general region)"
"Monument in the Col. Ch. of Seton, 29 Septr 1802.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Collegiate churches -- Antiquities (object genre) -- Scottish -- Tombs -- Monuments -- Knights -- Coffins -- Stone (rock) -- Shields -- Alcoves,"Europe, United Kingdom, Scotland, East Lothian (unitary authority)"
"At Beaulieu, 1815.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish,"Europe, United Kingdom, Scotland, Inverness (general region)"
"Stone in the Col. Ch. of Seton, 29 Sept 29 1802.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Collegiate churches -- Antiquities (object genre) -- Scottish -- Tombstones (sepulchral monuments) -- Remains -- Cruciform -- Measurements (dimensions),"Europe, United Kingdom, Scotland, East Lothian (unitary authority)"
Monument at Sadael Abbey 13 Aug 1802.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish,"Europe, United Kingdom, Scotland, Argyll and Bute, Argyll (general region)"
"Monument in the priory at Rowadill, Isle of Harris.","Daniell, William, 1769-1837 -- Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Tombs -- Leaders (people) -- Families -- Scottish,"Europe, United Kingdom, Scotland, Inverness (general region) -- Europe, United Kingdom, Scotland, Eilean Siar, Lewis, Isle of, Rodel (inhabited place)"
"Architectural feature at Crossraguel Abbey, Ayrshire.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Architecture (object genre) -- Gatehouses -- Arches,"Europe, United Kingdom, Scotland, South Ayrshire, Ayr (general region)"
"St Bothan's Nunnery, Berwickshire, 1788, East View.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Cistercian -- Convents (nunneries),"Europe, United Kingdom, Scotland, Scottish Borders, Berwick (general region)"
Fail - east view.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Monasteries -- Views (visual works) -- East,"Europe, United Kingdom, Scotland, South Ayrshire, Ayr (general region)"
Monument lying at the east end of the abbey Church of Dundrennan.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Cistercian,"Europe, United Kingdom, Scotland, Dumfries and Galloway, Kirkcudbright (general region) -- Europe, United Kingdom, Scotland, Dumfries and Galloway, Kirkcudbright (general region)"
"Monument at Sadael Abbey, 21 Aug 1802.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish,"Europe, United Kingdom, Scotland, Argyll and Bute, Argyll (general region)"
"Inscription on a stone, Annan, Dumfriesshire.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Inscriptions -- Stone (rock) -- Gardens -- Measurements (dimensions),"Europe, United Kingdom, Scotland, Dumfries and Galloway, Dumfries (former administrative division)"
Inside view of the back wall of the Priory of Coldingham as it stands at present.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Walls -- Rear -- Interior views -- Priories,"Europe, United Kingdom, Scotland, Scottish Borders, Berwick (general region)"
"Aberbrothock Abbey, 1785.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Ruins -- Abbeys -- Sacristies -- Chapter houses -- Aisles -- Windows -- Views (visual works) -- Side views,"Europe, United Kingdom, Scotland, Angus (unitary authority)"
Arms on east side of the pointed arch in the north side of the body of Gulan Church.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Coats of arms -- Arches -- Decorations (ornaments) -- Details (components),"Europe, United Kingdom, Scotland, East Lothian (unitary authority)"
On the tomb of Alex the 6th at Ardchattan ... 1798.,"Gilbert, Miss -- Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Tombstones (sepulchral monuments) -- Carvings (visual works) -- Armor (protective wear),"Europe, United Kingdom, Scotland, Argyll and Bute, Argyll (general region)"
"Blantyre Priory with Bothwell Castle on the opposite side of the River Clyde, October 13. 1800.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Castles (fortifications) -- Medieval (European) -- Priories -- Ruins -- Keeps -- Circular (shape),"Europe, United Kingdom, Scotland, South Lanarkshire, Lanark (general region)"
Blantyre priory.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Priories -- Rivers -- Streams,"Europe, United Kingdom, Scotland, South Lanarkshire, Lanark (general region) -- Europe, United Kingdom, Scotland, North Ayrshire, Clyde, River (stream)"
Blantyre Castle.,"Gilbert, Miss -- Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Priories,"Europe, United Kingdom, Scotland, South Lanarkshire, Lanark (general region)"
Collegiate Church of Bothwell.,"Grose, Francis, 1731?-1791 -- Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Collegiate churches -- Antiquities (object genre) -- Scottish,"Europe, United Kingdom, Scotland, South Lanarkshire, Lanark (general region)"
"Brechin Cathedral and Round Tower, Angus.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Cathedrals -- Towers (building divisions) -- Chapels (rooms or structures) -- Ruins,"Europe, United Kingdom, Scotland, Angus (unitary authority)"
"Coldingham Priory, Berwickshire, 1788. E.view.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Ruins -- Priories,"Europe, United Kingdom, Scotland, Scottish Borders, Berwick (general region)"
"Coldstream Nunnery or Priory, Berwickshire.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Ruins -- Convents (nunneries),"Europe, United Kingdom, Scotland, Scottish Borders, Berwick (general region)"
Coldstream Nunnery from the north.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Ruins -- Convents (nunneries),"Europe, United Kingdom, Scotland, Scottish Borders, Berwick (general region)"
"Remains of the Abbey of Coupar in Angus, looking west. Aug 28. 1820.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Cistercian -- Ruins -- Abbeys -- Lodges (caretakers' houses) -- Doorkeepers,"Europe, United Kingdom, Scotland, Angus (unitary authority)"
"Collegiate Church & Cross at Cullen, east view.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Collegiate churches -- Antiquities (object genre) -- Scottish -- Market crosses -- Hexagons,"Europe, United Kingdom, Scotland, Aberdeenshire, Banff (general region)"
Seton Church.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Collegiate churches -- Antiquities (object genre) -- Scottish -- Decorations (ornaments) -- Detail views,"Europe, United Kingdom, Scotland, East Lothian (unitary authority)"
"Dirleton Castle, Mid Lothian, 1782.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Castles (fortifications) -- Coastlines -- People (agents),"Europe, United Kingdom, Scotland, East Lothian (unitary authority)"
Carvings on the doors of the abbey of Dundrennan.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Cistercian,"Europe, United Kingdom, Scotland, Dumfries and Galloway, Kirkcudbright (general region) -- Europe, United Kingdom, Scotland, Dumfries and Galloway, Kirkcudbright (general region)"
Duff House.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827 -- Adam, William, 1689-1748",2005,Antiquities (object genre) -- Scottish -- Country houses -- Georgian (British Renaissance-Baroque style) -- Scottish -- Views (visual works) -- South -- Fronts (object components),"Europe, United Kingdom, Scotland, Aberdeenshire, Banff (general region)"
Part of Dunbar Castle 1782.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Castles (fortifications) -- Ruins -- Hills -- Rock -- Archways,"Europe, United Kingdom, Scotland, East Lothian (unitary authority) -- Europe, United Kingdom, Scotland, East Lothian, Bass Rock (rock) -- Europe, United Kingdom, Scotland, East Lothian, North Berwick Law (hill) -- Europe, United Kingdom, Scotland, East Lothian, Tantallon Castle (ruins)"
Dunbar Col. Church East end.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Collegiate churches -- Antiquities (object genre) -- Scottish,"Europe, United Kingdom, Scotland, East Lothian (unitary authority)"
"At Inveraray, Oct 1820, drawn from the Inn.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish,"Europe, United Kingdom, Scotland, Argyll and Bute, Argyll (general region)"
"Features from the Bishop's Palace and Pluscarden Priory, Moray.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Bishops (prelates) -- Palaces -- Antiquities (object genre) -- Scottish -- Priories -- Paintings (visual works) -- Drawings (visual works) -- Figures (representations),"Europe, United Kingdom, Scotland, Moray (unitary authority)"
"Five individual features to be found in Iona's Churches, Argyllshire.","Columbine, Edward Henry, 1762-1811 -- Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish,"Europe, United Kingdom, Scotland, Argyll and Bute, Iona (island) -- Europe, United Kingdom, Scotland, Argyll and Bute, Argyll (general region)"
Gulane May 1785.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Ruins -- Churches (buildings) -- Interior views -- Archways -- Details (components) -- Antiquities (object genre) -- Scottish,"Europe, United Kingdom, Scotland, East Lothian (unitary authority)"
"Hailes Castle on the Tyne between Haddington and Linton, 1782.","Seaton family -- Dalrymple family -- Hepburn family -- Stuart family -- Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Castles (fortifications) -- Keeps -- Curtain walls (fortification elements) -- Additions (general components),"Europe, United Kingdom, Scotland, East Lothian (unitary authority) -- Europe, United Kingdom, Scotland, East Lothian, Tyne (river)"
"Innerwick Castle, East Lothian 1782.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Castles (fortifications) -- Ruins -- Rock,"Europe, United Kingdom, Scotland, East Lothian (unitary authority)"
"Inscription in the Col. Church of Cullen, on the west side of the south aile.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Collegiate churches -- Antiquities (object genre) -- Scottish -- Inscriptions -- Transcripts -- Arches,"Europe, United Kingdom, Scotland, Moray, Cullen (inhabited place) -- Europe, United Kingdom, Scotland, Aberdeenshire, Banff (general region)"
"Lincluden - window on the South side, next the West end.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Collegiate churches -- Antiquities (object genre) -- Scottish -- Details (components) -- Interiors -- Windows -- South,"Europe, United Kingdom, Scotland, Dumfries and Galloway, Kirkcudbright (general region)"
Icolmkill.,"Daniell, William, 1769-1837 -- Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Abbeys -- Ruins,"Europe, United Kingdom, Scotland, Argyll and Bute, Iona island, Iona, Abbey of (historic site) -- Europe, United Kingdom, Scotland, Argyll and Bute, Argyll (general region)"
"Icolmkill, from an orig[ina]l sketch made on the spot.","Daniell, William, 1769-1837 -- Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Historic buildings -- Antiquities (object genre) -- Scottish,"Europe, United Kingdom, Scotland, Argyll and Bute, Iona island, Iona, Abbey of (historic site) -- Europe, United Kingdom, Scotland, Argyll and Bute, Argyll (general region)"
Kilwinning.,"Grose, Francis, 1731?-1791 -- Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish,"Europe, United Kingdom, Scotland, South Ayrshire, Ayr (general region)"
Lincluden College Galloway No138.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Collegiate churches -- Antiquities (object genre) -- Scottish -- Ruins,"Europe, United Kingdom, Scotland, Dumfries and Galloway, Kirkcudbright (general region)"
Lismore - S.W. View.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Churches (buildings) -- Parishes,"Europe, United Kingdom, Scotland, Argyll and Bute, Lismore Island (island) -- Europe, United Kingdom, Scotland, Argyll and Bute, Argyll (general region)"
"Luffness Friary, East Lothian.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Friaries -- Ruins -- Tombs -- Notes -- Description -- Shields -- Swords -- Figures (representations) -- Coffins -- Stone (rock) -- Carmelite,"Europe, United Kingdom, Scotland, East Lothian (unitary authority)"
"MacDonald's monument, Saddell Abbey, Argyllshire, Aug. 1802.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish,"Europe, United Kingdom, Scotland, Argyll and Bute, Argyll (general region)"
Fragment of an inscription on the west end of the new Church of Kilmund.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Collegiate churches -- Antiquities (object genre) -- Scottish,"Europe, United Kingdom, Scotland, Argyll and Bute, Argyll (general region) -- Europe, United Kingdom, Scotland, Argyll and Bute, Argyll (general region)"
Dryburgh Abbey.,"Grose, Francis, 1731?-1791 -- Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Views (visual works) -- Abbeys -- Ruins,"Europe, United Kingdom, Scotland, Scottish Borders, Dryburgh Abbey (ruins) -- Europe, United Kingdom, Scotland, Scottish Borders, Berwick (general region)"
"Pluscarden Priory, Moray.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827 -- Graham, James Gillespie, 1776-1855",2005,Antiquities (object genre) -- Scottish -- Priories -- Views (visual works) -- Northeast -- Copies (derivative objects) -- Drawings (visual works),"Europe, United Kingdom, Scotland, Moray (unitary authority)"
"Seton, S.W. View, 30 Sept 1802.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Rural areas -- Antiquities (object genre) -- Scottish -- Villages -- Bays -- Mansions -- Collegiate churches,"Europe, United Kingdom, Scotland, East Lothian, Port Seton (inhabited place) -- Europe, United Kingdom, Scotland, East Lothian (unitary authority) -- Europe, United Kingdom, Scotland, Firth of Forth (bay) -- Europe, United Kingdom, Scotland, East Lothian, Seton House (building)"
"Restennot 1785, north view.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Priories -- Ruins -- Views (visual works) -- North,"Europe, United Kingdom, Scotland, Angus (unitary authority)"
"Monument of Ronald More Macalaster in Saddell Abbey, 18 Aug 1802.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish,"Europe, United Kingdom, Scotland, Argyll and Bute, Argyll (general region)"
Ardchattan Augst. 1798.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827 -- Gilbert, Miss",2005,Antiquities (object genre) -- Scottish -- Priories -- Ruins -- Arches,"Europe, United Kingdom, Scotland, Argyll and Bute, Argyll (general region)"
"Remains of the Mathurine Monastery of Scotland-Well, drawn from the south with the Bishop's Hill.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Ruins -- Priories -- Hills,"Europe, United Kingdom, Scotland, Perth and Kinross (unitary authority)"
"Collegiate Church of Seton, Haddingtonshire 1781.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Collegiate churches -- Antiquities (object genre) -- Scottish,"Europe, United Kingdom, Scotland, East Lothian (unitary authority) -- Europe, United Kingdom, Scotland, East Lothian (unitary authority)"
"St Andrew's Church, North Berwick.","Richardson, James, S., 19th century -- Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Churches (buildings) -- Reconstructions (visual works),"Europe, United Kingdom, Scotland, East Lothian, North Berwick (inhabited place) -- Europe, United Kingdom, Scotland, East Lothian (unitary authority)"
Rowadil Priory in Harris.,"Grose, Francis, 1731?-1791 -- Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Churches (buildings) -- Views (visual works),"Europe, United Kingdom, Scotland, Inverness (general region)"
"Chapel of the nunnery at Icolmkill, taken from the N.W.","Columbine, Edward Henry, 1762-1811 -- Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Historic buildings -- Antiquities (object genre) -- Scottish,"Europe, United Kingdom, Scotland, Argyll and Bute, Iona (island) -- Europe, United Kingdom, Scotland, Argyll and Bute, Argyll (general region)"
Haddington 1757.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Collegiate churches -- Antiquities (object genre) -- Scottish -- Bridges (built works) -- Sandstone,"Europe, United Kingdom, Scotland, East Lothian (unitary authority)"
"St Mary's Priory and Berwick Law, North Berwick, East Lothian.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Cistercian -- Priories -- Hills -- Towns,"Europe, United Kingdom, Scotland, East Lothian (unitary authority) -- Europe, United Kingdom, Scotland, East Lothian, North Berwick Law (hill)"
"St Mary's Priory, North Berwick, East Lothian.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Cistercian -- Priories -- Coastlines -- Rock,"Europe, United Kingdom, Scotland, East Lothian (unitary authority) -- Europe, United Kingdom, Scotland, East Lothian, Bass Rock (rock)"
"Tantallon Castle, with the Bass and the Isle of May 1782.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Castles (fortifications) -- Ruins -- Scottish,"Europe, United Kingdom, Scotland, Firth of Forth (bay) -- Europe, United Kingdom, Scotland, Fife, May, Isle of (island) -- Europe, United Kingdom, Scotland, East Lothian, Tantallon Castle (ruins) -- Europe, United Kingdom, Scotland, East Lothian (unitary authority)"
"Terregles Church, Galloway, May [1st] 1789.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Churches (buildings) -- Graveyards,"Europe, United Kingdom, Scotland, Dumfries and Galloway, Kirkcudbright (general region)"
"Boatsford Stone, Nithsdale, Dumfriesshire.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827 -- Grose, Francis, 1731?-1791",2005,Antiquities (object genre) -- Scottish -- Stone (rock) -- Monuments -- Insets -- Details (components),"Europe, United Kingdom, Scotland, Dumfries and Galloway, Dumfries (former administrative division)"
"College Bow Arch, Church of St Mary, Dumbarton.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Arches -- Churches (buildings) -- Ruins,"Europe, United Kingdom, Scotland, West Dunbartonshire, Dunbarton (general region)"
"Monument in Sadael Abbey, Aug 1802.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish,"Europe, United Kingdom, Scotland, Argyll and Bute, Argyll (general region)"
"Exterior of Pluscarden Priory, Moray.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Priories -- Copies (derivative objects) -- Exterior views,"Europe, United Kingdom, Scotland, Moray (unitary authority)"
"Font of Canonbie or Canonby Priory, Dumfriesshire.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Holy water stoups -- Stone (rock) -- Carvings (visual works),"Europe, United Kingdom, Scotland, Dumfries and Galloway, Dumfries (former administrative division)"
"Grey Friars, Elgin, from the N.W.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Friaries -- Franciscan -- Views (visual works) -- Southeast,"Europe, United Kingdom, Scotland, Moray (unitary authority)"
"Grey Friars, Elgin, from the S.W.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Churches (buildings) -- Views (visual works) -- Southwest,"Europe, United Kingdom, Scotland, Moray (unitary authority)"
"Interior of Dumfries Friary, Dumfriesshire.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Interiors -- Friaries -- Fireplaces -- Utensils,"Europe, United Kingdom, Scotland, Dumfries and Galloway, Dumfries (former administrative division)"
"King's Cave, near Ayr.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Seas -- Antiquities (object genre) -- Scottish,"Europe, United Kingdom, Scotland, South Ayrshire, Ayr (general region)"
"Town Hall and Ch. at Lauder, Berwickshire.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish,"Europe, United Kingdom, Scotland, Scottish Borders, Lauder (inhabited place) -- Europe, United Kingdom, Scotland, Scottish Borders, Berwick (general region)"
"Maison Dieu, Brechin, Sep. 1814.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Chapels (rooms or structures) -- Ruins -- Views (visual works) -- Southwest (positional attribute),"Europe, United Kingdom, Scotland, Angus (unitary authority)"
"Pillar at Deadrig, Berwickshire.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Pillars -- Memorials (structures) -- Carvings (visual works) -- Men (male humans),"Europe, United Kingdom, Scotland, Scottish Borders, Berwick (general region)"
Kinloss Abbey looking south.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Cistercian -- Ruins -- Abbeys,"Europe, United Kingdom, Scotland, Moray (unitary authority)"
Northern section of a ground-plan of Coupar Angus Abbey.,"Mitchell, John, artist in Coupar Angus -- Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Ground plans -- Sections (orthographic projections) -- North -- Masons,"Europe, United Kingdom, Scotland, Angus (unitary authority)"
Slight Sketch of Pluscardin Priory from the North West.,"Graham, James Gillespie, 1776-1855 -- Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Copies (derivative objects) -- Drawings (visual works) -- Priories -- Views (visual works) -- Northwest -- Ruins,"Europe, United Kingdom, Scotland, Moray (unitary authority)"
Haddington Nunnery 1784.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Cistercian,"Europe, United Kingdom, Scotland, East Lothian, Haddington (inhabited place) -- Europe, United Kingdom, Scotland, East Lothian (unitary authority)"
"In the Old Church, Banff.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish,"Europe, United Kingdom, Scotland, Aberdeenshire, Banff (inhabited place) -- Europe, United Kingdom, Scotland, Aberdeenshire, Banff (general region)"
Ayr old Bridge as from the Black Bull - 1789.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Views (visual works) -- Rivers -- Towns -- Footbridges -- Road bridges,"Europe, United Kingdom, Scotland, South Ayrshire, Ayr (general region) -- Europe, United Kingdom, Scotland, Ayr (river) -- Europe, United Kingdom, Scotland, South Ayrshire, Ayr (inhabited place)"
Old Tower of Kilwinning Abbey as it stood in 1806.,"Stirling, William, Reverend -- Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish,"Europe, United Kingdom, Scotland, North Ayrshire, Kilwinning (inhabited place) -- Europe, United Kingdom, Scotland, South Ayrshire, Ayr (general region)"
"South east of the Abbey of Kinloss, drawn from the North Yard, October 1891.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Rural areas -- Antiquities (object genre) -- Scottish -- Cistercian,"Europe, United Kingdom, Scotland, Moray (unitary authority)"
"Remains of the Old Church of Banff, 1815.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish,"Europe, United Kingdom, Scotland, Aberdeenshire, Banff (inhabited place) -- Europe, United Kingdom, Scotland, Aberdeenshire, Banff (general region)"
Hospital of St Magnus at Spittal in Caithness - S.E. view.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Hospices -- Measurements (dimensions) -- Ruins,"Europe, United Kingdom, Scotland, Highland, Caithness (general region)"
Ardchattan Priory ... Augst.1798.,"Gilbert, Miss -- Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Priories -- Ruins -- Remodeling -- Notes,"Europe, United Kingdom, Scotland, Argyll and Bute, Argyll (general region)"
